name,URL,update_time,description,location,category,stage,social_media,age,create_time,close_time,employees,type,source
Dr. Colin Mizuo,https://www.shadygrovepodiatry.com/about/dr-colin-mizuo/,None,"Description:
Dr. Colin Mizuo earned his Doctorate from Scholl College of Podiatric Medicine in North Chicago, Illinois. He is a board-certified surgeon in both forefoot and rearfoot/ankle by the American Board of Foot and Ankle Surgery and is a fellow of the American College of Foot and Ankle Surgeons (ACFAS). He has lectured on a national level. Outside of work, Dr. Mizuo enjoys outdoor activities such as hiking, golf, and flag football.
 
Business Hours:
Mon: 08:30 - 11:30
	Tue: 13:30 - 16:30
	Wed: 13:30 - 18:30
	Thu: 08:30 - 11:30
	Fri: 13:30 - 16:00
	Sat: Closed
	Sun: Closed
 
For more information, please contact us with the following details: 
Contact Telephone:
(301) 948-2995
 
Contact Email:
mizuo@sector45.com
 
Other Social Media Profiles:
https://www.linkedin.com/company/shady-grove-podiatry-llc/about/","United States, Gaithersburg, MD 20877-4039",['Healthcare / Medical Services'],None,None,None,None,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
SEO Pods,https://seopods.com/,None,"SEOpods is a digital marketing company in USA. We offer SEO services to help businesses reach their goals. We can help you in increasing conversions, traffic to your website, and raise visibility with our tried-and-true strategies. We at SEOpods are dedicated to provide you the best SEO services specially curated for you own niche business. Contact us today and let us be a part of your success story.","United States, new jersey, NJ 08701",['Advertising / PR / Marketing'],None,None,None,None,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Coffee Roast,https://www.coffeeroast.com,None,"CoffeeRoast.com is a comprehensive rating, review, and recommendation platform dedicated to specialty coffee. Our primary goal is to provide coffee enthusiasts with accurate, unbiased, and informative insights into various coffee beans, blends, and roasters. Through user reviews and expert analysis, we help you navigate the diverse and complex coffee landscape, empowering you to discover and enjoy the finest beans and brewing methods tailored to your preferences. Join our thriving community of coffee connoisseurs and embark on your personal journey of caffeinated exploration.","USA, Boulder",['Food and Beverage Production'],Shipping,None,None,2023/01/1,None,3,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Security 101 - San Jose,https://www.security101.com/sanjose,None,"Description:
	At Security 101, we develop and install leading-edge security solutions uniquely tailored to each company we partner with. We ensure that nothing and no one slips under the radar. Our premium-quality commercial security systems are often integrable, even with older analog technologies from legacy systems, and can be completely customized. Our innovative systems, specialized business operations software, and extensive training allow our technicians to deliver the highest quality solutions. 
Business Hours:
	Mon-Fri: 08:00 - 17:00
	Sat-Sun: Closed
Payment Methods:
	Visa, Mastercard, Personal Check
For more information, please contact us with the following details: 
Contact Telephone:
	(408) 675-8486
Contact Email:
rob.chamberlin@security101.com)
Other Social Media Profiles:
https://www.linkedin.com/company/security-101
https://www.instagram.com/security101_team101/","United States, Santa Clara, CA 95054",['Other'],None,None,None,None,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
HighValue Digital,https://www.highvaluedigital.com,None,"HighValue Digital is a marketing agency helping startups from all industries and growing SaaS companies thrive in the digital world.
Our approach is data-driven and results-focused, and we work closely with our clients to understand their unique goals and challenges. We develop personalized strategies that are tailored to each business, and we use the latest technologies and techniques to deliver the best possible results.","United States, Phoenix, AZ 85016",['Advertising / PR / Marketing'],Mature,None,None,2020/01/2,None,10,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Jaimes Tree Service,https://www.jaimestree.com/,None,"Description:
	At Jaimes Tree Service we offer the highest quality expert knowledge and commercial-grade equipment to help you maintain the healthiest, most beautiful trees on the block. Whether you are managing a residential or commercial property, and regardless of the job size, we are eager to lend you our expertise to get your trees looking their finest.
Business Hours:
	Mon-Fri: 08:00 am - 8:00 pm
	Sat-Sun: 08:00 am - 5:00 pm
For more information, please contact us with the following details: 
Contact Telephone:
	254-640-0846","United States, Waco, TX 76701",['Other'],None,None,None,2018/01/1,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Blingle Premier Lighting,https://blingle.com/round-rock-texas,None,"Description:
At Blingle, our passion and specialty lie in crafting beautiful displays for the holidays and outdoor spaces. We've carefully designed our lighting process to offer the best service possible to our clients, because if there's one thing we love more than a beautiful lighting display, it's our happy customers. Our team offers it all, from consultation to design, installation, maintenance, and removal.
 
Payment Methods:
Cash, Visa, ATM / Debit, Mastercard, American Express, PayPal, Personal Check
 
For more information, please contact us with the following details:
Contact Email:
rbrown@blingle.com
Contact Telephone:
512-881-1013","United States, Round Rock, TX 78665",['Other'],None,None,None,None,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Mini Mall Storage,https://www.minimallstorage.com/self-storage/tennessee/piney-flats/piney-flats/,None,"Description:
	Mini Mall Self Storage offers the best selection of clean and affordable units near you. Our knowledgeable and professional staff will find you a perfect storage solution. You can rest easy with the peace of mind knowing that your belongings are secure.
Business hours:
	Mon: 08:30 - 17:30
	Tue: 08:30 - 17:30
	Wed: 08:30 - 17:30
	Thu: 08:30 - 17:30
	Fri: 08:30 - 17:30
	Sat: 08:30 - 17:30
	Sun: Closed
Payment Method:
	Personal Check, Cash, Visa, Mastercard, American Express, ATM / Debit, Discover
For more information, please contact us with the details below:
Contact Telephone:
	+1 423-205-9060
Contact Email:
info@minimallstorage.com","United States, Piney Flats, TN 37686",['Other'],None,None,None,None,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Legacy Stone Corp,https://legacystonecorporation.com/,None,"Description:
Legacy Stone Corporation is proud to provide top-notch natural stone products, including Kitchen Countertops, Bathroom Countertops and Fireplaces for homes in Scarsdale, Rye, Briarcliff Manor, Chappaqua, Bronxville, and Larchmont. Let us help you improve your property value while adding style with our beautiful selection of natural stones!
Business Hours:
Mon-Fri: 08:00 - 17:00
Sat-Sun: Closed
Payment Methods:
Visa, Mastercard, Personal Check, Cash, American Express
For more information, please contact us with the following details:
Contact Telephone:
845-655-7137
Contact Email:
legacystoneny@gmail.com
Other Social Media Profiles:
https://www.instagram.com/legacystoneny/","United States, Elmsford, NY 10523",['Retail'],None,None,None,None,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
uBreakiFix,https://www.ubreakifix.com/locations/visalia,None,"Description:
	At uBreakiFix in Visalia, CA, we specialize in electronics repair including: cell phone repair, screen repair, game console, tablet, and computer repair. Whether you need an Apple iPhone Repair, Samsung Galaxy Repair, Google Pixel Repair, iPad Repair, or Computer Repair, we can help. We are a Samsung Authorized Service Center and a Google Authorized Service Provider.
Business hours:
	Mon: 10:00 am - 7:00 pm
	Tue: 10:00 am - 7:00 pm
	Wed: 10:00 am - 7:00 pm
	Thu: 10:00 am - 7:00 pm
	Fri: 10:00 am - 7:00 pm
	Sat: 10:00 am - 7:00 pm
	Sun: 12:00 pm - 5:00 pm
Payment Method:
	Cash, Visa, Mastercard, American Express, Discover
For more information, please contact us with the details below:
Contact Telephone:
	(559) 429-4994
Other Social Media Profiles:
https://www.instagram.com/ubreakifix_visalia/?fbclid=IwAR0Q3BfgkI9SWz30N...","United States, Visalia, CA 93277",['Other'],None,None,None,None,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Harvest Park Group,https://www.harvestparkgroup.com/,None,"Description:
	We help families and individuals transition into real estate solutions to match their lifestyle needs, whether upgrading, downgrading, investing, or accomplishing financial goals and lifestyle objectives. We are skilled at dealing with high volumes and complex situations, but we love connecting personally to find the perfect situation to fit the unique needs of each of our clients. We are client-centric in all that we do and work tirelessly on behalf of our clients to deliver the best results.
List of Services:
	Buy real estate
	Sell real estate
	Real estate investment
Business Hours:
	Mon: 08:00 - 18:00
	Tue: 08:00 - 18:00
	Wed: 08:00 - 18:00
	Thu: 08:00 - 18:00
	Fri: 08:00 - 18:00
	Sat: 08:00 - 18:00
	Sun: 13:00 - 18:00
For more information, please contact us with the following details:
Contact Telephone:
	+1 (801) 232-3434
Social Media Profiles: 
https://www.linkedin.com/company/harvest-park-group/
https://www.instagram.com/harvestparkrealestate/","United States, Draper, UT 84020",['Real Estate'],None,None,None,2012/01/1,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Corazon Auto Sales,https://www.corazonautosales.com/,None,"Description:
	Corazon Auto Sales is a pre-owned car dealer that specializes in selling Subaru's. We are located in the historic city of Paterson, NJ also known as the Silk City. All of our vehicles are inspected, and any maintenance needed is completed prior to the vehicle being offered for sale. At Corazon Auto Sales we believe in straight forward no hassle pricing and no hidden fees. All vehicles sold come with a 7 Day no questions asked return policy, as well as a 3-month powertrain warranty.
Business Hours:
	Mon-Fri: 09:00 - 17:00
	Sat: 10:00 - 13:00
	Sun: Closed
Payment Methods:
	Cash, Personal Check, Financing Available, PayPal
For more information, please contact us with the following details: 
Contact Telephone:
	+1 973-925-4566
Contact Email:
sales@corazonautosales.com
Other Social Media Profiles:
https://www.instagram.com/corazonautosales/","United States, Paterson, NJ 07501",['Other'],None,None,None,2018/01/1,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
STG Auto Group of Garden Grove,https://www.stgautogroup.com,None,"Description:
	STG Auto Group is a used car dealer in Garden Grove, CA, with a large selection of pre-owned vehicles for sale. At our used car dealership, you'll find pre-owned cars, SUVs, and trucks for sale in various trim models, hybrid/electric capability, and color combinations. When you're ready to purchase your next vehicle, you can appraise your trade-in value and sell your car for cash at our used car dealer. We offer competitive used car financing rates on our entire inventory. Get preapproved today.
Business hours:
	Mon: 09:00 - 21:00
	Tue: 09:00 - 21:00
	Wed: 09:00 - 21:00
	Thu: 09:00 - 21:00
	Fri: 09:00 - 21:00
	Sat: 09:00 - 21:00
	Sun: 09:00 - 21:00
Payment Method:
	Cash, Personal Check, Visa, Financing Available, Mastercard, American Express, ATM / Debit, Discover
For more information, please contact us with the details below:
Contact Telephone:
	+1 714-699-9433
Other Social Media Profiles:
https://www.linkedin.com/company/stg-auto-group/
https://www.instagram.com/stgautogroup/
https://www.pinterest.com/sautosales/","United States, Garden Grove, CA 92843",['Automotive and Services'],None,None,None,None,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
