name,URL,update_time,description,location,category,stage,social_media,age,create_time,close_time,employees,type,source
Insightful,https://www.insightful.io,None,"Insightful helps you and thousands of other organizations measure, analyze, and optimize productivity regardless of employees' location. It offers deep behavioral insights while respecting the importance of privacy and safeguarding your team's private matters.
Insightful is simple, affordable, and available in the cloud or on-premise.","United States, San Francisco, CA 94121",['Other'],Shipping,None,None,2015/01/1,None,100,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
WritingMate.ai,https://writingmate.ai,None,"WritingMate-ai is an AI-powered communication and writing assistant that seamessly integrates as a Chrome browser extension, accessible on any website with just one click. Powered by OpenAI's latest model, GPT-4, our tool empowers you to optimize a wide range of communication and writing activities.
Whether you're drafting emails, responding to work messages, or crafting engaging social media posts, WritingMate-ai can help you save at least 30 minutes daily. Unlock your writing potential with WritingMate-ai and experience enhanced productivity while streamlining your writing tasks.","United States, St. Petersburg, FL 33704",['IT.SaaS'],Shipping,None,None,2022/01/1,None,5,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Tic Tac Toe Free Game,https://tictactoefree.com/,None,"TicTacToeFree.com stands as a cutting-edge online gaming platform that brings the timeless game of Tic Tac Toe to life. We've designed this platform to offer a gripping and immersive gaming experience to players of all ages and abilities. Whether you want to test your skills against the computer or indulge in an engaging dual with a friend, TicTacToeFree.com has you covered. Our platform caters to both individual and dual player modes, coupled with a range of difficulty levels, ensuring the game stays fun and stimulating.
TicTacToeFree.com, boasting a sleek and intuitive interface, offers a user-centric gaming experience that emphasizes on the gameplay. Alongside the classic 3x3 game format, our platform introduces unique game modes, including those with randomized first moves, adding an element of surprise and exhilaration to the game. With its cross-device compatibility and internet-based gameplay, TicTacToeFree.com allows you to revel in a game of Tic Tac Toe wherever you may be, at any given moment.","United States, Las Vegas, NV 89146",['IT.Gaming'],Shipping,None,None,2023/04/1,None,5,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
The Rochester Group - UBS Financial Services Inc.,https://advisors.ubs.com/therochestergroup/,None,"Description:
	Our mission is to provide quality strategies customized to your needs. Our goal is to be your primary source of financial advice. We concentrate our efforts on developing long-term relationships through a commitment to quality client service. You can expect a high level of service and an ongoing dialogue, including regular portfolio reviews and performance analysis. With over 100 years of combined experience, The Rochester Group at UBS is uniquely positioned to help the clients we serve.
List of Services:
	Portfolio Management
	Trust & Estate Planning
	Insurance Planning
	Retirement Planning
	Advanced Financial Planning
Business Hours:
	Mon: 8:00am - 5:00pm
	Tue: 8:00am - 5:00pm
	Wed: 8:00am - 5:00pm
	Thu: 8:00am - 5:00pm
	Fri: 8:00am - 5:00pm
	Sat: Closed
	Sun: Closed
Payment Methods:
	Personal Check, ATM / Debit
For more information, please contact us with the following details:
Contact Email:
rochestergroup@ubs.com
Contact Telephone:
	5852184507","United States, Rochester, NY 14625",['Financial Services'],None,None,None,None,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Complete Air and Heat Solutions,https://completeairandheatsolutions.com,None,"Welcome to Complete Air and Heat Solutions! We are your one-stop destination for all your air conditioning and heating needs. Our expert team offers top-notch installation, repair, and maintenance services for residential and commercial properties. With our cutting-edge technology and reliable solutions, we ensure optimal comfort and energy efficiency. Contact us today for a breath of fresh air!","United States, Oviedo, FL 32765",['IT.Hardware'],Co-Founder,None,None,1993/08/12,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Catalyst Behavior Solutions,https://catalystbehavior.com/,None,"Description:
	Catalyst Behavior Solutions in Plano, TX offers customized ABA therapy programs for kids with autism, support for families, and better outcomes for children. Our team of compassionate professionals, including board-certified behavior analysts (BCBAs) and registered behavior technicians (RBTs), are here to help your child succeed and provide them with the individualized attention they deserve.
Business Hours:
	Mon-Tue: 08:00 - 18:00
	Wed: 08:00 - 17:00
	Thu: 08:00 - 18:00
	Fri: 08:00 - 17:00
	Sat-Sun: Closed
Payment Methods:
	Cash, Insurance, Visa, ATM / Debit, Mastercard, American Express, Personal Check
For more information, please contact us with the following details: 
Contact Telephone:
	866-569-7395
Contact Email:
travis@tmdmktg.com
Other Social Media Profiles:
https://www.linkedin.com/company/abaecare/","United States, Plano, TX 75074",['Other'],None,None,None,None,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Silverback Plumbing and Drain,https://silverbackplumbinganddrain.com/,None,"Description:
	Silverback Plumbing and Drain offers many types of plumbing services and repairs for residential and commercial customers in the San Antonio, Texas and surrounding areas. We specialize in but are not limited to water heater repair & installation, water purification systems, leak detection & repair, sewer cleaning & repair, drain cleaning & repair, kitchen and bathroom repairs. We also offer a 5 year preventative maintenance plan that is unmatched by any competitor in the area.
Business hours:
	Mon-Sat: Open 24 Hours, Sun: 08:00 - 18:00
Payment Method:
	American Express, Mastercard, Insurance, Cash, Personal Check, Visa, Invoice, ATM / Debit, Discover
For more information, please contact us with the details below:
Contact Telephone:
	(726) 895-9998
Contact Email:
contact@silverbackplumbinganddrain.com","United States, Helotes, TX 78023",['Other'],None,None,None,2022/01/1,None,5,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
SHUT News,https://shut.net,None,"Newspaper that inspires change. Breaking stories that shake the world. Be informed, Don't Settle for Fake News.","United States, doral, FL 33122","['Advertising / PR / Marketing', 'Arts', 'Entertainment.Film', 'Sports', 'Other']",None,None,None,None,None,11,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Clarisco Solutions Pvt Ltd,https://www.clarisco.com/blockchain-development,None,"Clarisco Solutions is a leading Blockchain development company that allows you to explore the world of secure, scalable, interoperable Dapps with end-to-end Blockchain development services. We help enterprises and startups grasp the power of blockchain technologies solutions to achieve next-level transparency and automation in their business process.
Our blockchain development services are private blockchain development, cryptocurrency development, cryptocurrency exchange development, cryptocurrency wallet development, smart contract development, Dapp development, NFT & NFT marketplace development, DeFi development, and much more.
Our blockchain development solutions are tailored to specific business use cases. Our experienced blockchain developers convert your business ideas into reality.
Kick start your blockchain business journey with us.","United States, Dallas, TX 75208",['IT.Software'],None,None,None,None,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
ASP SuperHome | Metal Roofs | Impact Windows | Solar,https://aspsuperhome.com/metal-roofing-in-kendall-fl/,None,"Description:
	ASP SuperHome is Miami's highest-rated metal roof installer for standing seam metal roofs and metal roof tiles by Worthouse. Only the best quality hurricane-resistant products are used for our installations. As an experienced roof contractor, we also replace shingle and tile roofs. We also provide 5-star rated installation of impact windows and doors, solar panels, and gutters for your home or commercial business. Visit our Kendall showroom in Miami to get a free quote today.
Business Hours: 
	Mon - Fri: 09:00 - 18:00
	Sat: 09:00 - 17:00
	Sun: Closed
Payment Methods: 
	Financing Available
For more information, please contact us with the following details: 
Contact Telephone: 
	(786) 882-0609
Contact Email: 
jonathan@aspsuperhome.com","United States, Miami, FL 33186",['Other'],None,None,None,None,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
"James Kennedy, P.L.L.C.",https://www.epinjury.com/,None,"Description:
	Whatever it takes, our team is ready to fight for your right to fair and adequate compensation. El Paso personal injury lawyer James Kennedy is a skilled negotiator who has secured millions of dollars in personal injury settlements. He is also fully prepared to take your case to trial and provide fierce representation in court if an out-of-court settlement cannot be reached. Call us at 915-544-5200 for a free consultation today. Se Habla Español.
Business hours:
	Mon-Fri: 08:00 - 18:00, Sat: 09:00 - 13:00, Sun: Closed
Payment Method:
	Visa, ATM / Debit, Mastercard, American Express
For more information, please contact us with the details below:
Contact Telephone:
	+1 915-544-5200
Contact Email:
james@epinjury.com
Other Social Media Profiles:
https://www.linkedin.com/in/james-kennedy-58b729112/","United States, El Paso, TX 79905",['Other'],None,None,None,None,None,20,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
